X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1783785,5908829,132690,45,525201,0,0,0,1,0,North,2012/2013,NORTH ROAD,MARK WILLIAMS PLACE,,Serious Crash,No,2013,0,South,0,0,0,Flat,0,,0,,0,Bright sun,762700,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1752783,5913889,132841,,514500,0,,0,1,,South,2012/2013,NEW WINDSOR ROAD,TED WILLIAM ST,,Serious Crash,No,2013,,North,,0,,Hill Road,,,,,,Overcast,376500,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Light rain,Null
1771745,5910884,133015,,523114,0,0,0,1,1,North,2013/2014,POINT VIEW DRIVE,HAYLEY LANE,,Serious Crash,No,2013,0,North,0,0,0,Flat,0,Christmas New Year,0,,0,Dark,718100,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1764777,5914621,133038,,520602,1,,0,1,,South,2012/2013,IRELAND ROAD,CLEARY ROAD,,Serious Crash,No,2013,,North,,0,,Flat,,,,,,Bright sun,628500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1751870,5930883,133063,,508807,0,,0,1,,Null,2013/2014,ALBANY HIGHWAY,BUSH ROAD,,Serious Crash,No,2013,,South,,0,,Flat,,,,,,Overcast,180301,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1763127,5887456,133088,,521122,0,0,0,1,0,North,2013/2014,BATTY ROAD,HAWTHORNE LANE,,Serious Crash,No,2013,0,South,0,0,0,Hill Road,0,,0,,0,Bright sun,810902,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1767046,5905600,133146,,522400,1,,0,1,,North,2011/2012,GREAT SOUTH ROAD,PUHINUI ROAD,,Serious Crash,No,2012,,North,,0,,Flat,,,,,,Overcast,671200,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Fine,Null
1758504,5918017,133328,,517400,0,,0,0,,Null,2012/2013,REMUERA ROAD,NUFFIELD ST,,Serious Crash,No,2012,,North,,0,,Flat,,,,,,Overcast,451300,0,1,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1752921,5916640,133482,,517800,0,,0,2,,North,2011/2012,NEW NORTH ROAD,CARRINGTON ROAD,,Serious Crash,No,2012,,North,,0,,Hill Road,,,,,,Bright sun,527500,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1765353,5914567,133668,,520602,0,,0,1,,East,2014/2015,QUEENS ROAD,PILKINGTON ROAD,,Serious Crash,No,2014,,West,,0,,Flat,,,,,,Bright sun,628800,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1770907,5905264,133688,,523713,0,0,0,1,0,North,2013/2014,MURPHYS ROAD,REDOUBT ROAD,,Serious Crash,No,2014,0,South,0,0,1,Hill Road,0,,0,,0,Bright sun,713501,3,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755809,5917975,133714,,517500,0,0,0,2,0,North,2012/2013,Z CPK VTNZ KINGSLAND,STORMONT PLACE,,Serious Crash,No,2013,0,East,0,0,0,Flat,0,,0,,0,Bright sun,530900,0,0,1,0,0,0,0,0,0,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1766423,5899593,133741,,524812,0,0,0,1,0,North,2014/2015,MAHIA ROAD,DAMIAN WAY,,Serious Crash,No,2014,0,North,0,0,0,Flat,0,,0,,0,Bright sun,774214,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1770173,5916305,133821,,522604,1,,0,0,,West,2012/2013,LOLOMA DRIVE,BUCKLANDS BEACH ROAD,,Serious Crash,No,2013,,East,,0,,Hill Road,,,,,,Bright sun,677902,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1771250,5907820,133982,,523115,0,,0,1,,Null,2013/2014,STANCOMBE ROAD,TOPLAND DRIVE,,Fatal Crash,No,2014,,West,,1,,Flat,,,,,,Dark,712203,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,60,,On,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1771852,5893928,134049,,521201,0,0,0,1,0,West,2012/2013,PARK ESTATE ROAD,GREAT SOUTH ROAD,,Fatal Crash,No,2013,0,West,0,1,0,Flat,0,,0,,0,Dark,806800,2,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Bridge,2-way,Sealed,0,0,1,0,80,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Light rain,Null
1764142,5909640,134084,,521901,0,,0,0,,South,2013/2014,QUEEN ST,HALL AVENUE,,Serious Crash,No,2013,,South,,0,,Flat,,,,,,Dark,784500,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1731941,5928467,134144,,506652,0,0,0,1,0,West,2013/2014,TAHA ROAD,MURIWAI ROAD,,Serious Crash,No,2013,0,West,0,0,0,Flat,0,,0,,0,Bright sun,218401,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1761615,5880803,134167,,521121,0,,0,0,,South,2013/2014,UNION ROAD,TITI ROAD,,Fatal Crash,No,2013,,North,,1,,Flat,,,,,,Bright sun,811900,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null
1768065,5905587,134434,,523721,1,,0,0,,Null,2013/2014,BOUNDARY ROAD,SANDRINE AVENUE,,Serious Crash,No,2013,,West,,0,,Flat,,,,,,Dark,715507,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1754303,5913443,134650,,518802,0,,0,1,,North,2013/2014,MAY ROAD,MARION AVENUE,,Serious Crash,No,2013,,South,,0,,Flat,,,,,,Bright sun,579300,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1756161,5929082,134708,,508510,0,,0,0,,South,2013/2014,FORREST HILL ROAD,BOND CRESCENT,,Fatal Crash,No,2014,,North,,1,,Flat,,,,,,Dark,195900,0,0,0,3,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Light rain,Null
1756104,5926640,134810,,508620,0,,0,2,,South,2013/2014,AKORANGA DRIVE,NORTHCOTE ROAD,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Overcast,204702,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1758847,5919434,134882,,515902,1,,0,1,,Null,2012/2013,PARNELL ROAD,BIRDWOOD CRESCENT N,,Serious Crash,No,2013,,North,,0,,Hill Road,,,,,,Bright sun,452000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1766940,5917293,134940,,517002,0,0,0,1,0,South,2013/2014,TANIWHA ST,KOTAE ROAD,,Serious Crash,No,2014,0,North,0,0,0,Hill Road,0,,0,,0,Dark,473000,1,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1763927,5910700,135107,,521901,0,0,0,1,0,West,2013/2014,PORTAGE ROAD,ATKINSON AVENUE,,Fatal Crash,No,2014,0,West,0,1,0,Hill Road,0,,0,,0,Overcast,781600,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1774169,5893970,135255,,521301,0,0,0,1,0,East,2012/2013,OPAHEKE ROAD,WALKER ROAD,,Serious Crash,No,2013,0,East,0,0,1,Flat,0,,0,,0,Dark,808101,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757412,5920508,135278,,514103,0,,0,1,,Null,2014/2015,QUEEN ST,DURHAM ST WEST,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Dark,437600,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,1,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1764351,5910170,135303,,521801,0,,0,2,,Null,2014/2015,PRINCES ST,CHURCH ST,,Serious Crash,No,2014,,East,,0,,Flat,,,,,,Bright sun,787400,3,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1765129,5917743,135385,,517001,0,0,0,1,0,Null,2013/2014,APIRANA AVENUE,EASTVIEW ROAD,,Serious Crash,No,2013,0,North,0,0,0,Flat,0,,0,,0,Dark,470000,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,3,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,1,0,0,Urban,0,0,0,Light rain,Null
1765431,5920060,135398,,516700,1,,0,0,,West,2013/2014,TAMAKI DRIVE,GOLDIE ST,,Serious Crash,No,2013,,East,,0,,Flat,,,,,,Bright sun,509100,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1760194,5920024,135415,,516400,1,0,0,0,0,East,2013/2014,TAMAKI DRIVE,SOLENT ST,,Serious Crash,No,2013,0,West,0,0,0,Flat,0,,0,,0,Bright sun,455000,0,0,0,4,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1783497,5925390,135419,,520801,0,,0,1,,South,2013/2014,OSTEND ROAD,ERUA ROAD,,Serious Crash,No,2013,,North,,0,,Hill Road,,,,,,Dark,515401,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,None,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1725880,5926081,135443,,506652,0,0,0,0,0,North,2013/2014,Z BCH MURIWAI BEACH,MOTUTARA ROAD,,Serious Crash,No,2013,0,South,0,0,0,Flat,0,,0,,0,Dark,218101,0,0,0,0,0,1,0,0,0,,0,0,Auckland Region,Nil,Off road,Unsealed,0,0,3,0,100,0,None,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1756907,5919225,135510,,514200,0,0,0,1,0,South,2014/2015,SH 16,UPPER QUEEN OBR,,Serious Crash,Yes,2014,0,East,0,0,0,Flat,1,,0,,0,Dark,412900,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,80,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1765129,5917743,135520,,517001,0,0,0,1,0,Null,2013/2014,APIRANA AVENUE,EASTVIEW ROAD,,Serious Crash,No,2014,0,North,0,0,0,Hill Road,0,,0,,0,Dark,470000,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Give way,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1743778,5916399,135521,,513011,0,,0,1,,Null,2013/2014,PALOMINO DRIVE,SAN BERNADINO DRIVE,,Serious Crash,No,2014,,North,,0,,Hill Road,,,,,,Bright sun,280704,2,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1744668,5974345,135632,,506661,0,,0,3,,Null,2014/2015,SH 1N,KRAACK ROAD,,Serious Crash,Yes,2014,,South,,0,,Hill Road,,,,,,Overcast,139000,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,3,,80,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Open,0,,,Fine,Null
1755719,5904861,135688,,524200,0,0,0,0,1,West,2013/2014,IHUMATAO ROAD,ORUARANGI ROAD,,Serious Crash,No,2013,0,East,0,0,1,Flat,0,,0,,0,Bright sun,727100,0,0,0,1,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Unsealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1765553,5906988,136010,,522301,0,0,0,1,0,Null,2013/2014,EAST TAMAKI ROAD,GREAT SOUTH ROAD,,Serious Crash,No,2013,0,North,0,0,0,Flat,0,,1,,0,Dark,666800,1,0,0,2,0,0,0,0,0,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Traffic Signals,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1766604,5913194,136055,,522910,0,0,0,1,0,East,2013/2014,Z CPK COUNTDOWN,TI RAKAU DRIVE,,Serious Crash,No,2013,0,West,0,0,0,Flat,0,,0,,0,Bright sun,684000,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Nil,1,0,0,1,0,0,Urban,0,0,0,Fine,Null
1765743,5907101,136075,,522301,0,,0,1,,East,2012/2013,EAST TAMAKI ROAD,KONINI AVENUE,,Fatal Crash,No,2013,,West,,1,,Flat,,,,,,Dark,666800,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1755951,5917072,136130,,518201,0,0,0,1,0,Null,2013/2014,DOMINION ROAD,BURNLEY TERRACE,,Serious Crash,No,2014,0,North,0,0,0,Flat,0,,0,,0,Overcast,548800,0,1,0,4,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1746876,5921398,136222,45,512201,0,0,0,1,0,East,2014/2015,TAIKATA ROAD,YEOVIL ROAD,,Fatal Crash,No,2014,0,West,0,1,0,Flat,0,,0,,1,Dark,248100,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,2,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758308,5918618,136313,,517400,0,,0,1,,West,2013/2014,CARLTON GORE ROAD,MORGAN ST,,Serious Crash,No,2013,,East,,0,,Hill Road,,,,,,Bright sun,450400,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1765917,5898935,136344,,524812,0,0,0,2,0,South,2012/2013,WEYMOUTH ROAD,ETHERTON DRIVE,,Serious Crash,No,2013,0,North,0,0,0,Flat,0,,0,,0,Dark,774001,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759867,5908293,136466,,524121,0,,1,0,,Null,2013/2014,HALL AVENUE,UMU PLACE,,Serious Crash,No,2013,,South,,0,,Flat,,,,,,Bright sun,737102,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1769978,5917611,136610,,522601,0,,1,0,,Null,2013/2014,BUCKLANDS BEACH ROAD,EASTERN BEACH ROAD,,Serious Crash,No,2014,,South,,0,,Hill Road,,,,,,Bright sun,676402,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1731066,5974990,136717,45,506613,0,0,0,0,0,South,2013/2014,SH 16,PORT ALBERT ROAD,,Fatal Crash,Yes,2014,0,South,1,1,1,Flat,0,,0,,0,Bright sun,145100,0,0,1,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,1,0,0,0,0,Open,0,0,0,Fine,Null
1730518,5958739,136769,,506613,0,,0,0,,East,2013/2014,WEST COAST ROAD,SH 16,,Serious Crash,No,2014,,South,,0,,Flat,,,,,,Bright sun,146300,1,0,3,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1754323,5919378,136838,,515431,0,,0,1,,South,2013/2014,RICHMOND ROAD,HAKANOA ST,,Serious Crash,No,2014,,South,,0,,Flat,,,,,,Overcast,403000,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1772825,5890775,136920,,521301,0,,0,2,,West,2013/2014,GREAT SOUTH ROAD,PITT ROAD,,Serious Crash,No,2014,,North,,0,,Flat,,Easter,,,,Overcast,809200,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Mist or Fog,Null
1766650,5912925,137116,,522920,0,,0,1,,Null,2014/2015,PAKURANGA HIGHWAY,TI RAKAU DRIVE,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,683900,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1774752,5896039,137191,,525700,0,,0,1,,East,2014/2015,SETTLEMENT ROAD,DOMINION ROAD,,Serious Crash,No,2014,,East,,0,,Flat,,,,,,Overcast,800308,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1768604,5904512,137387,,523820,0,,0,0,,West,2014/2015,REDOUBT ROAD,HOLLYFORD DRIVE,,Serious Crash,No,2014,,West,,0,,Hill Road,,,,,,Overcast,759901,0,0,0,3,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,1,0,Urban,0,,,Light rain,Null
1765274,5914628,137400,,520602,0,,0,1,,East,2014/2015,QUEENS ROAD,PILKINGTON ROAD,,Serious Crash,No,2014,,East,,0,,Flat,,,,,,Twilight,628700,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1754917,5916456,137420,,517702,0,,0,1,,Null,2013/2014,SANDRINGHAM ROAD,ST LUKES ROAD,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Bright sun,540300,0,0,0,5,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1751639,5916869,137457,,514900,0,,0,1,,Null,2013/2014,GREAT NORTH ROAD,FIR ST,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Dark,384400,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1744651,5915972,137490,,510800,0,,0,2,,East,2013/2014,HENDERSON VALLEY ROAD,CORBAN AVENUE,,Serious Crash,No,2014,,South,,0,,Flat,,,,,,Bright sun,242501,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1772429,5884464,137542,,521122,0,0,0,0,0,South,2013/2014,RUNCIMAN ROAD,NORFOLK KING DRIVE,,Serious Crash,No,2013,0,North,0,0,1,Flat,0,,0,,0,Bright sun,826902,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1748681,5918578,137587,,514801,0,,0,2,,South,2014/2015,SH 16,PATIKI OBR,,Serious Crash,Yes,2014,,North,,0,,Flat,,,,,,Overcast,389200,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1753481,5932803,137700,,508807,0,,0,1,,Null,2013/2014,SH 1N,GREVILLE OFF NBD,,Serious Crash,Yes,2014,,North,,0,,Hill Road,,,,,,Dark,180811,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,80,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1766622,5901018,137714,,524711,0,0,0,1,0,North,2013/2014,ROWANDALE AVENUE,SUNLANDS DRIVE,,Serious Crash,No,2014,0,South,0,0,0,Flat,0,,0,,0,Overcast,774802,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1769655,5889642,137796,,521122,0,,0,2,,East,2014/2015,022-0000/03.71,BLACKBRIDGE ROAD,,Fatal Crash,Yes,2015,,East,,2,,Hill Road,,,,,,Bright sun,812600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,100,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1755827,5916625,137825,,518201,0,,0,2,,Null,2013/2014,DOMINION ROAD,MONT LE GRAND ROAD,,Serious Crash,No,2014,,South,,0,,Flat,,,,,,Dark,549300,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1758003,5920615,137880,,514103,1,,0,1,,Null,2013/2014,ANZAC AVENUE,SHORT ST,,Serious Crash,No,2014,,North,,0,,Hill Road,,,,,,Bright sun,438402,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1757321,5919507,138120,,514103,0,,0,1,,Null,2014/2015,SYMONDS ST,CITY ROAD,,Serious Crash,No,2014,,North,,0,,Flat,,,,,,Dark,436300,1,1,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755316,5926171,138168,,509701,0,,0,1,,South,2013/2014,OCEAN VIEW ROAD,POTTER AVENUE,,Serious Crash,No,2014,,South,,0,,Hill Road,,,,,,Bright sun,363200,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1753833,5926744,138263,,508220,0,,0,0,,Null,2014/2015,GLENFIELD ROAD,CORONATION ROAD,,Serious Crash,No,2014,,North,,0,,Hill Road,,,,,,Bright sun,189400,0,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1798508,5905724,138311,,525202,0,0,0,1,1,North,2014/2015,ORERE POINT ROAD,KAWAKAWA-ORERE ROAD,,Serious Crash,No,2014,0,North,0,0,0,Flat,0,,0,,0,Overcast,765200,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1756089,5928106,138449,,507900,0,,0,2,,West,2013/2014,WAIRAU ROAD,FORREST HILL ROAD,,Serious Crash,No,2014,,West,,0,,Flat,,,,,,Twilight,305202,2,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
